timestamp,source_ip,destination_ip,protocol,bytes_sent,bytes_received,duration,packet_rate,content_type,user_type,activity_label,anomaly_type,is_malicious
2024-12-26 20:53:00,192.168.2.38,10.0.1.168,WebRTC,6435,9215,98.84,133.85,video,AI-assistant,submit_assignment,Normal,0
2024-06-22 21:04:00,192.168.2.78,10.0.1.44,HTTP,627,8954,105.24,174.85,quiz,AI-assistant,discussion,Normal,0
2024-03-01 16:44:00,192.168.1.114,10.0.2.199,WebRTC,20665,2135,82.94,64.81,VR-session,admin,login,Normal,0
2024-08-24 17:11:00,192.168.2.41,10.0.2.138,WebRTC,24876,4070,71.25,77.66,chat,AI-assistant,stream,Normal,0
2024-01-21 09:25:00,192.168.1.52,10.0.0.14,UDP,20078,16019,16.29,66.07,lecture,AI-assistant,submit_assignment,Normal,0
2024-05-04 00:56:00,192.168.2.179,10.0.2.220,HTTP,24282,15081,68.73,61.78,video,learner,discussion,Normal,0
2024-08-28 12:33:00,192.168.1.220,10.0.0.145,HTTPS,17177,10190,54.57,38.95,lecture,admin,VR_interaction,Normal,0
2024-03-05 04:46:00,192.168.0.228,10.0.0.151,HTTPS,7082,7145,105.13,88.26,VR-session,AI-assistant,submit_assignment,Normal,0
2024-01-08 22:07:00,192.168.0.215,10.0.2.174,WebRTC,6456,12081,116.68,87.01,video,teacher,stream,Normal,0
2024-05-26 21:24:00,192.168.2.213,10.0.2.185,UDP,19668,18462,94.94,89.4,chat,learner,stream,Normal,0
2024-03-04 13:28:00,192.168.2.35,10.0.1.230,WebRTC,7510,6805,58.45,28.8,video,learner,login,Normal,0
2024-03-04 14:55:00,192.168.1.161,10.0.0.112,HTTP,13230,19640,64.97,44.42,quiz,admin,login,Normal,0
2024-02-01 22:54:00,192.168.0.101,10.0.1.22,HTTPS,7030,1949,7.58,194.98,lecture,teacher,login,Normal,0
2024-08-01 21:30:00,192.168.0.213,10.0.0.31,HTTP,21610,17650,70.31,45.91,quiz,learner,submit_assignment,Normal,0
2024-03-21 01:32:00,192.168.1.228,10.0.2.107,HTTP,9541,17947,19.71,122.26,VR-session,teacher,VR_interaction,Normal,0
2024-09-02 12:28:00,192.168.0.145,10.0.0.243,HTTP,17473,19840,45.78,172.84,chat,learner,VR_interaction,DDoS,1
2024-04-18 21:57:00,192.168.2.215,10.0.2.47,HTTPS,12797,12918,114.01,15.39,chat,teacher,stream,Normal,0
2024-07-30 23:44:00,192.168.2.112,10.0.0.234,HTTP,16698,4362,63.82,36.07,quiz,learner,login,Normal,0
2024-05-21 16:30:00,192.168.1.113,10.0.0.247,TCP,10089,609,5.66,187.22,chat,AI-assistant,discussion,Normal,0
2024-01-29 14:18:00,192.168.1.237,10.0.1.145,WebRTC,14470,8247,44.24,19.48,lecture,teacher,submit_assignment,Normal,0
2024-09-14 01:29:00,192.168.2.190,10.0.0.200,HTTP,2291,15058,34.17,97.32,chat,learner,VR_interaction,Normal,0
2024-11-03 00:27:00,192.168.2.122,10.0.0.7,WebRTC,21733,6802,35.86,23.54,VR-session,teacher,stream,Normal,0
2024-10-23 20:09:00,192.168.1.201,10.0.0.24,TCP,16848,1915,0.53,131.57,lecture,AI-assistant,stream,Normal,0
2024-09-12 12:52:00,192.168.0.166,10.0.1.66,HTTPS,18918,5816,75.3,60.2,chat,learner,discussion,Normal,0
2024-09-07 05:44:00,192.168.0.156,10.0.2.134,HTTPS,15138,1012,7.59,93.84,chat,AI-assistant,discussion,Normal,0
2024-11-12 09:04:00,192.168.0.6,10.0.0.224,HTTPS,24114,16793,19.81,54.01,VR-session,teacher,stream,Normal,0
2024-08-29 03:06:00,192.168.0.150,10.0.1.113,WebRTC,23627,18964,74.82,145.47,quiz,admin,submit_assignment,Normal,0
2024-05-26 15:28:00,192.168.2.62,10.0.2.15,UDP,19843,12912,91.56,62.38,chat,admin,discussion,Spoofing,1
2024-06-07 12:22:00,192.168.2.102,10.0.1.132,WebRTC,18528,16306,87.98,82.86,chat,teacher,VR_interaction,Normal,0
2024-03-01 23:37:00,192.168.1.33,10.0.0.133,TCP,4157,1082,3.32,124.85,quiz,learner,submit_assignment,Normal,0
2024-03-03 09:23:00,192.168.1.29,10.0.2.10,HTTP,24265,11859,91.34,154.98,quiz,admin,submit_assignment,Normal,0
2024-08-15 09:03:00,192.168.1.209,10.0.2.160,HTTPS,3188,12798,71.55,82.75,VR-session,AI-assistant,stream,Spoofing,1
2024-11-23 17:04:00,192.168.2.73,10.0.1.247,WebRTC,16524,1710,55.01,167.0,video,admin,submit_assignment,Normal,0
2024-01-26 03:20:00,192.168.1.135,10.0.2.146,UDP,8996,2444,14.11,34.51,VR-session,AI-assistant,stream,Normal,0
2024-02-26 00:21:00,192.168.0.157,10.0.1.82,WebRTC,19070,3155,32.26,93.93,quiz,learner,login,Normal,0
2024-08-12 22:34:00,192.168.1.109,10.0.2.232,UDP,5157,12559,89.81,54.77,lecture,AI-assistant,submit_assignment,DDoS,1
2024-06-23 13:31:00,192.168.1.37,10.0.0.94,HTTP,9918,14034,33.43,118.11,quiz,learner,stream,Data Leakage,1
2024-10-14 04:29:00,192.168.1.202,10.0.1.243,TCP,21212,14019,14.17,22.98,lecture,AI-assistant,login,Normal,0
2024-11-21 06:44:00,192.168.0.231,10.0.0.178,HTTP,13111,7211,99.25,168.05,chat,AI-assistant,discussion,Phishing,1
2024-12-22 17:38:00,192.168.0.16,10.0.2.227,UDP,12319,15799,110.2,83.05,chat,AI-assistant,login,Phishing,1
2024-04-25 14:52:00,192.168.1.179,10.0.2.228,TCP,19786,3764,5.94,127.96,lecture,teacher,VR_interaction,Normal,0
2024-03-09 16:10:00,192.168.1.15,10.0.2.178,TCP,14212,6694,113.68,162.28,lecture,admin,login,Normal,0
2024-01-04 21:54:00,192.168.0.8,10.0.2.89,TCP,7686,632,23.6,62.34,chat,learner,discussion,Normal,0
2024-06-14 21:13:00,192.168.0.102,10.0.1.149,HTTPS,10399,18462,82.77,186.52,chat,teacher,submit_assignment,Spoofing,1
2024-09-09 23:13:00,192.168.2.103,10.0.0.178,HTTPS,17226,15271,23.5,182.55,quiz,teacher,VR_interaction,Normal,0
2024-03-26 00:08:00,192.168.1.29,10.0.1.250,HTTPS,8791,5553,14.33,59.18,video,teacher,discussion,Normal,0
2024-08-10 08:01:00,192.168.0.178,10.0.2.201,HTTPS,5266,2021,99.42,31.77,lecture,admin,discussion,Normal,0
2024-07-29 00:30:00,192.168.1.56,10.0.0.22,HTTP,4652,19681,13.58,187.93,chat,admin,submit_assignment,Normal,0
2024-03-04 13:37:00,192.168.1.159,10.0.0.248,TCP,5713,18235,10.43,189.66,video,AI-assistant,discussion,Normal,0
2024-10-28 22:58:00,192.168.0.196,10.0.1.88,UDP,6014,16405,16.65,180.27,quiz,AI-assistant,VR_interaction,Normal,0
2024-07-04 09:09:00,192.168.1.82,10.0.0.237,TCP,3403,16776,54.17,70.11,VR-session,teacher,stream,Normal,0
2024-11-07 12:55:00,192.168.0.233,10.0.1.73,HTTPS,6186,16395,105.15,173.68,chat,AI-assistant,discussion,Normal,0
2024-03-12 01:46:00,192.168.0.96,10.0.2.41,HTTPS,20751,13539,39.15,51.51,chat,AI-assistant,stream,Normal,0
2024-12-30 17:54:00,192.168.1.18,10.0.2.82,UDP,6928,8797,11.22,74.38,chat,teacher,VR_interaction,Normal,0
2024-09-12 20:31:00,192.168.2.225,10.0.1.95,WebRTC,1708,642,56.44,73.73,chat,learner,VR_interaction,Phishing,1
2024-06-01 21:24:00,192.168.1.72,10.0.1.182,TCP,18655,1556,71.67,86.45,quiz,AI-assistant,stream,Normal,0
2024-03-31 23:17:00,192.168.0.179,10.0.2.211,HTTPS,15245,5918,46.39,72.31,lecture,teacher,login,Normal,0
2024-10-13 19:43:00,192.168.2.103,10.0.1.165,TCP,7650,15923,54.62,21.55,video,learner,login,Normal,0
2024-07-03 10:07:00,192.168.2.116,10.0.0.22,WebRTC,1200,17358,47.36,138.46,chat,admin,discussion,Malware Injection,1
2024-02-27 16:29:00,192.168.0.243,10.0.2.77,HTTP,7932,18574,78.17,139.84,video,teacher,stream,Normal,0
2024-07-11 11:06:00,192.168.0.219,10.0.0.139,HTTPS,20208,13726,20.59,101.42,video,learner,login,Normal,0
2024-10-20 04:25:00,192.168.1.155,10.0.2.130,TCP,11638,18321,24.84,93.76,video,teacher,stream,Normal,0
2024-08-07 03:01:00,192.168.1.24,10.0.2.250,TCP,4438,19804,37.09,52.03,video,teacher,submit_assignment,Normal,0
2024-11-12 19:14:00,192.168.2.21,10.0.0.38,UDP,19755,9275,29.51,58.94,quiz,AI-assistant,stream,Normal,0
2024-03-21 19:17:00,192.168.0.241,10.0.1.92,HTTP,22442,8995,36.64,42.36,quiz,AI-assistant,stream,Normal,0
2024-08-20 16:07:00,192.168.0.170,10.0.0.180,UDP,22068,502,70.89,42.61,chat,learner,VR_interaction,Malware Injection,1
2024-05-09 02:54:00,192.168.2.26,10.0.1.4,HTTP,8883,13769,25.05,30.29,video,admin,VR_interaction,Normal,0
2024-10-05 13:14:00,192.168.1.48,10.0.1.205,HTTPS,5987,5784,1.58,169.17,lecture,teacher,VR_interaction,Normal,0
2024-08-02 21:46:00,192.168.2.97,10.0.1.36,TCP,6822,11417,118.46,96.5,lecture,AI-assistant,VR_interaction,Normal,0
2024-04-01 00:52:00,192.168.2.137,10.0.1.65,TCP,21481,15240,34.14,24.73,lecture,teacher,stream,Malware Injection,1
2024-01-18 21:46:00,192.168.1.99,10.0.2.31,UDP,1712,14648,23.1,195.69,lecture,admin,submit_assignment,Normal,0
2024-01-25 20:02:00,192.168.2.70,10.0.1.235,HTTP,22384,7925,80.73,117.11,video,AI-assistant,login,Normal,0
2024-02-08 19:29:00,192.168.0.204,10.0.1.29,HTTPS,2459,747,89.66,34.35,chat,learner,VR_interaction,Normal,0
2024-08-10 12:25:00,192.168.1.250,10.0.1.104,HTTP,12414,19564,21.85,63.76,lecture,admin,VR_interaction,Normal,0
2024-09-01 19:10:00,192.168.0.52,10.0.0.57,UDP,5755,3943,0.93,125.44,lecture,teacher,login,Malware Injection,1
2024-02-10 18:36:00,192.168.2.216,10.0.0.114,HTTPS,17945,7686,98.91,181.85,VR-session,AI-assistant,discussion,Normal,0
2024-09-11 09:45:00,192.168.0.91,10.0.1.246,HTTPS,15473,7880,28.07,77.14,video,learner,login,Normal,0
2024-06-14 14:52:00,192.168.2.112,10.0.1.26,WebRTC,3344,7872,62.91,155.03,VR-session,admin,stream,Normal,0
2024-06-20 22:08:00,192.168.2.114,10.0.1.104,HTTPS,10084,16581,88.32,191.73,lecture,learner,login,Normal,0
2024-11-27 12:36:00,192.168.0.118,10.0.1.103,WebRTC,4043,5446,100.14,175.82,chat,admin,login,Normal,0
2024-04-21 21:59:00,192.168.0.228,10.0.2.225,HTTP,5576,14616,15.89,158.96,lecture,admin,VR_interaction,Normal,0
2024-10-21 15:59:00,192.168.2.43,10.0.1.200,TCP,21797,6647,116.72,74.97,VR-session,AI-assistant,VR_interaction,Normal,0
2024-04-09 14:37:00,192.168.1.95,10.0.2.193,UDP,14917,6710,52.23,89.68,video,AI-assistant,stream,Normal,0
2024-03-29 14:41:00,192.168.2.23,10.0.1.172,WebRTC,20508,430,89.41,196.76,chat,teacher,login,Normal,0
2024-04-07 03:03:00,192.168.1.237,10.0.1.45,TCP,20853,5980,3.82,125.19,chat,learner,submit_assignment,Normal,0
2024-08-17 07:01:00,192.168.2.50,10.0.0.247,WebRTC,7853,18051,95.39,13.09,lecture,AI-assistant,VR_interaction,Normal,0
2024-01-03 20:34:00,192.168.2.162,10.0.0.141,UDP,9958,9523,73.9,162.13,chat,learner,VR_interaction,Normal,0
2024-02-28 05:58:00,192.168.2.251,10.0.1.164,UDP,15636,10834,52.32,92.86,video,AI-assistant,discussion,Normal,0
2024-05-28 11:27:00,192.168.2.107,10.0.0.188,HTTPS,24884,6343,33.2,97.97,lecture,learner,stream,Normal,0
2024-03-08 04:21:00,192.168.0.130,10.0.1.212,HTTPS,10277,726,111.88,24.83,video,teacher,login,Phishing,1
2024-09-13 09:24:00,192.168.1.185,10.0.2.85,HTTPS,4568,5861,1.55,54.34,lecture,admin,submit_assignment,Port Scan,1
2024-04-05 07:44:00,192.168.1.77,10.0.1.100,UDP,5191,16742,83.46,158.2,video,AI-assistant,VR_interaction,Normal,0
2024-07-05 09:03:00,192.168.0.231,10.0.2.188,TCP,8461,18017,110.21,30.49,chat,AI-assistant,VR_interaction,Phishing,1
2024-03-20 10:08:00,192.168.1.205,10.0.2.147,HTTPS,10492,2040,87.14,148.42,lecture,AI-assistant,login,Normal,0
2024-01-30 01:00:00,192.168.2.223,10.0.1.98,HTTP,9776,7250,32.99,110.04,video,admin,submit_assignment,Normal,0
2024-07-14 06:45:00,192.168.0.25,10.0.0.6,UDP,8097,12011,87.56,134.06,quiz,AI-assistant,VR_interaction,Normal,0
2024-01-31 03:39:00,192.168.2.48,10.0.0.203,HTTP,9252,19350,23.0,116.83,chat,AI-assistant,login,Normal,0
2024-08-29 17:46:00,192.168.1.39,10.0.0.8,TCP,15151,15907,78.78,23.92,quiz,learner,discussion,DDoS,1
2024-10-29 19:02:00,192.168.2.178,10.0.0.91,UDP,11119,3208,12.97,37.3,lecture,learner,login,Malware Injection,1
2024-02-11 12:57:00,192.168.2.251,10.0.1.161,UDP,6762,10887,86.31,34.03,VR-session,teacher,login,Normal,0
2024-07-17 20:18:00,192.168.2.242,10.0.2.151,HTTPS,22697,4197,83.78,99.65,chat,AI-assistant,discussion,Normal,0
2024-06-19 13:42:00,192.168.0.31,10.0.2.252,TCP,10974,13020,19.39,117.06,quiz,admin,discussion,Normal,0
2024-10-17 04:15:00,192.168.0.39,10.0.0.135,TCP,6780,18232,34.4,71.32,VR-session,teacher,login,DDoS,1
2024-10-27 23:48:00,192.168.0.223,10.0.1.247,TCP,4728,7408,119.49,184.99,quiz,learner,stream,Normal,0
2024-08-01 09:14:00,192.168.2.78,10.0.2.137,TCP,689,8455,52.85,148.58,VR-session,teacher,submit_assignment,Spoofing,1
2024-01-05 15:55:00,192.168.1.158,10.0.2.101,TCP,24735,5299,75.06,23.81,video,learner,submit_assignment,Normal,0
2024-03-14 05:58:00,192.168.2.222,10.0.1.58,TCP,9000,15678,48.59,36.96,chat,learner,submit_assignment,Normal,0
2024-01-08 05:48:00,192.168.2.238,10.0.0.168,TCP,10443,1390,85.04,27.6,chat,learner,discussion,Normal,0
2024-12-11 01:16:00,192.168.0.36,10.0.2.160,TCP,10383,9673,66.18,169.59,video,teacher,login,Phishing,1
2024-04-10 15:37:00,192.168.2.180,10.0.1.157,WebRTC,16408,11859,9.89,56.98,VR-session,teacher,login,DDoS,1
2024-06-27 12:05:00,192.168.0.217,10.0.1.196,WebRTC,19062,9565,86.31,29.27,chat,teacher,submit_assignment,Normal,0
2024-01-04 13:31:00,192.168.2.206,10.0.1.58,HTTP,21449,14773,3.59,23.8,quiz,AI-assistant,login,Normal,0
2024-07-08 05:05:00,192.168.1.212,10.0.2.126,UDP,17562,3466,57.74,39.79,chat,teacher,login,Normal,0
2024-01-15 11:10:00,192.168.0.40,10.0.0.98,HTTP,21319,7623,53.66,188.82,quiz,admin,discussion,Normal,0
2024-06-11 04:17:00,192.168.1.222,10.0.2.108,HTTPS,14812,5732,28.12,44.17,chat,AI-assistant,VR_interaction,Normal,0
2024-12-27 22:51:00,192.168.2.101,10.0.0.204,TCP,3941,6477,57.64,26.8,lecture,learner,discussion,Spoofing,1
2024-08-05 01:36:00,192.168.2.107,10.0.2.153,WebRTC,10950,10172,73.03,12.24,video,teacher,login,Normal,0
2024-01-09 06:03:00,192.168.1.186,10.0.0.169,WebRTC,2047,2094,33.93,89.4,quiz,AI-assistant,VR_interaction,Normal,0
2024-06-02 23:41:00,192.168.2.148,10.0.0.237,HTTPS,3146,1960,90.22,52.16,quiz,AI-assistant,login,Normal,0
2024-10-28 12:15:00,192.168.0.202,10.0.1.69,TCP,3908,12527,58.1,72.75,lecture,teacher,VR_interaction,Normal,0
2024-06-06 09:40:00,192.168.1.173,10.0.0.198,HTTP,9180,14752,78.39,39.91,quiz,teacher,submit_assignment,Normal,0
2024-05-23 15:15:00,192.168.2.59,10.0.0.25,HTTPS,18670,13685,69.59,148.51,VR-session,teacher,submit_assignment,Normal,0
2024-09-14 19:38:00,192.168.0.220,10.0.0.24,TCP,12928,17410,53.91,31.85,quiz,teacher,submit_assignment,Normal,0
2024-01-29 22:47:00,192.168.2.245,10.0.0.15,TCP,22028,19453,30.49,113.02,video,AI-assistant,discussion,Normal,0
2024-03-09 16:18:00,192.168.2.162,10.0.1.71,WebRTC,22968,13882,22.79,32.07,quiz,admin,discussion,Normal,0
2024-08-03 21:17:00,192.168.1.231,10.0.1.29,TCP,14087,3844,16.81,68.76,video,AI-assistant,VR_interaction,Normal,0
2024-08-18 02:10:00,192.168.2.91,10.0.0.136,HTTP,11775,1802,18.3,107.6,video,AI-assistant,login,Normal,0
2024-05-12 09:44:00,192.168.0.219,10.0.1.88,TCP,20064,17808,106.41,72.15,quiz,AI-assistant,login,DDoS,1
2024-03-03 21:49:00,192.168.2.177,10.0.2.134,HTTPS,9174,11043,79.57,109.86,lecture,teacher,stream,Normal,0
2024-08-29 11:06:00,192.168.2.84,10.0.2.237,WebRTC,5008,15204,18.55,127.03,video,AI-assistant,submit_assignment,Normal,0
2024-01-13 06:36:00,192.168.1.153,10.0.0.187,UDP,12645,7301,4.7,173.16,VR-session,teacher,login,Normal,0
2024-09-17 20:38:00,192.168.0.254,10.0.1.143,HTTPS,17715,1674,110.59,76.68,VR-session,AI-assistant,discussion,Normal,0
2024-10-07 05:12:00,192.168.0.135,10.0.1.32,HTTPS,24651,5292,61.11,29.13,chat,learner,submit_assignment,Normal,0
2024-10-25 03:37:00,192.168.1.39,10.0.1.111,HTTPS,14975,16713,2.78,48.15,VR-session,teacher,VR_interaction,Normal,0
2024-05-17 13:20:00,192.168.2.57,10.0.2.171,WebRTC,19538,15245,61.68,105.04,VR-session,AI-assistant,VR_interaction,Normal,0
2024-12-01 23:22:00,192.168.0.32,10.0.2.89,WebRTC,6870,5297,117.89,180.44,quiz,AI-assistant,stream,Normal,0
2024-09-29 17:44:00,192.168.0.120,10.0.1.102,WebRTC,1857,1984,39.14,199.58,video,learner,stream,Normal,0
2024-07-08 04:12:00,192.168.2.59,10.0.2.212,HTTPS,8815,5523,27.89,99.73,VR-session,AI-assistant,submit_assignment,Normal,0
2024-09-17 08:25:00,192.168.1.148,10.0.0.107,TCP,15448,15079,36.2,141.77,chat,teacher,VR_interaction,Normal,0
2024-12-23 18:20:00,192.168.1.93,10.0.2.215,UDP,22498,12928,77.6,63.6,video,AI-assistant,VR_interaction,Normal,0
2024-08-19 03:26:00,192.168.1.136,10.0.0.50,HTTPS,5445,8926,56.66,76.9,VR-session,teacher,submit_assignment,Normal,0
2024-11-27 19:19:00,192.168.0.150,10.0.2.232,TCP,20817,14915,21.78,64.68,chat,teacher,VR_interaction,Normal,0
2024-11-22 17:12:00,192.168.0.66,10.0.2.250,WebRTC,1169,1174,24.71,181.02,lecture,AI-assistant,submit_assignment,Normal,0
2024-07-29 20:16:00,192.168.1.191,10.0.2.180,HTTPS,7368,1069,14.42,120.14,chat,AI-assistant,submit_assignment,Normal,0
2024-05-19 14:12:00,192.168.1.162,10.0.2.51,TCP,13457,18781,25.16,174.57,video,admin,submit_assignment,Normal,0
2024-01-12 10:17:00,192.168.2.50,10.0.1.97,TCP,7575,19996,104.8,145.14,chat,learner,submit_assignment,Normal,0
2024-08-04 06:56:00,192.168.1.223,10.0.1.235,HTTP,10274,9216,75.96,67.75,video,teacher,login,Normal,0
2024-07-16 18:07:00,192.168.1.182,10.0.0.36,HTTP,19626,10083,95.9,111.3,VR-session,teacher,submit_assignment,Normal,0
2024-03-24 04:33:00,192.168.0.81,10.0.2.230,TCP,23722,14397,9.0,179.78,video,admin,discussion,Normal,0
2024-01-31 09:23:00,192.168.2.48,10.0.1.53,WebRTC,13960,18100,99.46,23.71,quiz,AI-assistant,login,DDoS,1
2024-12-12 08:57:00,192.168.2.46,10.0.2.176,UDP,18596,6344,107.66,177.28,chat,admin,VR_interaction,DDoS,1
2024-02-12 23:44:00,192.168.2.179,10.0.0.59,UDP,15587,7968,88.44,76.81,quiz,admin,discussion,Normal,0
2024-10-16 12:18:00,192.168.1.57,10.0.2.218,WebRTC,12751,8486,119.56,40.64,quiz,teacher,stream,Normal,0
2024-12-24 04:24:00,192.168.1.183,10.0.0.156,HTTPS,6142,2606,112.56,188.7,VR-session,admin,login,DDoS,1
2024-05-23 16:02:00,192.168.2.94,10.0.0.189,HTTP,13742,3464,58.13,45.73,video,learner,stream,Normal,0
2024-01-15 00:58:00,192.168.0.3,10.0.1.37,UDP,5061,9662,57.54,12.9,VR-session,admin,submit_assignment,Normal,0
2024-12-15 01:29:00,192.168.1.212,10.0.1.129,HTTPS,20146,6058,56.86,90.48,lecture,admin,login,Normal,0
2024-04-07 14:39:00,192.168.1.220,10.0.2.32,HTTP,15198,13524,79.09,26.98,chat,learner,discussion,Normal,0
2024-02-26 04:27:00,192.168.0.204,10.0.0.204,UDP,23565,6089,95.81,157.34,chat,admin,discussion,Spoofing,1
2024-09-28 15:23:00,192.168.0.225,10.0.1.97,WebRTC,11237,7782,29.43,61.07,quiz,teacher,discussion,Normal,0
2024-04-21 04:35:00,192.168.1.160,10.0.0.134,TCP,19128,6579,76.26,65.38,chat,learner,stream,DDoS,1
2024-10-22 08:50:00,192.168.0.176,10.0.2.111,HTTPS,12556,4497,109.05,190.31,lecture,AI-assistant,stream,Normal,0
2024-01-18 14:12:00,192.168.2.187,10.0.2.210,TCP,19742,7293,86.19,170.89,VR-session,learner,login,Spoofing,1
2024-05-11 18:53:00,192.168.1.142,10.0.2.208,TCP,5388,7461,28.75,96.86,VR-session,admin,submit_assignment,Normal,0
2024-09-24 05:25:00,192.168.2.13,10.0.2.42,WebRTC,9930,10374,58.18,178.38,quiz,admin,stream,Malware Injection,1
2024-07-20 01:22:00,192.168.2.207,10.0.2.135,UDP,16243,5284,105.79,133.33,lecture,admin,discussion,Normal,0
2024-08-15 16:52:00,192.168.0.8,10.0.1.61,HTTPS,6208,2819,46.21,179.19,lecture,teacher,discussion,Normal,0
2024-07-27 05:31:00,192.168.2.8,10.0.2.126,HTTP,23163,8241,63.0,36.33,chat,teacher,stream,Normal,0
2024-07-11 05:40:00,192.168.0.152,10.0.2.139,HTTP,21156,10722,11.27,40.6,video,AI-assistant,stream,Normal,0
2024-12-25 02:34:00,192.168.1.228,10.0.0.192,WebRTC,2183,3178,56.68,13.28,chat,admin,VR_interaction,DDoS,1
2024-11-05 13:17:00,192.168.0.167,10.0.0.45,HTTP,7556,11653,56.25,35.83,video,teacher,VR_interaction,Normal,0
2024-02-16 14:56:00,192.168.1.164,10.0.1.187,UDP,24452,9523,99.33,116.81,video,AI-assistant,discussion,Normal,0
2024-03-28 14:49:00,192.168.0.125,10.0.2.22,WebRTC,4537,3605,117.99,40.3,lecture,admin,VR_interaction,Normal,0
2024-07-18 08:12:00,192.168.1.42,10.0.1.68,WebRTC,21141,15444,106.05,147.44,chat,teacher,discussion,Normal,0
2024-04-13 05:58:00,192.168.1.3,10.0.2.229,UDP,7327,16492,54.48,56.53,VR-session,AI-assistant,login,Phishing,1
2024-12-03 23:27:00,192.168.2.153,10.0.1.7,WebRTC,10746,17957,44.99,35.79,lecture,teacher,submit_assignment,Normal,0
2024-11-24 12:02:00,192.168.2.195,10.0.0.174,HTTPS,14153,19526,112.06,51.62,quiz,learner,discussion,Normal,0
2024-08-25 08:03:00,192.168.2.43,10.0.0.11,HTTP,13335,10147,76.13,194.01,quiz,teacher,login,Normal,0
2024-09-22 04:11:00,192.168.1.59,10.0.1.134,WebRTC,11333,17641,14.95,48.18,chat,AI-assistant,stream,Normal,0
2024-06-01 21:11:00,192.168.0.147,10.0.0.5,UDP,4403,19101,56.71,152.25,quiz,admin,submit_assignment,Normal,0
2024-06-29 05:30:00,192.168.2.66,10.0.2.125,HTTP,15769,9029,98.41,181.61,VR-session,learner,discussion,Normal,0
2024-02-03 19:55:00,192.168.2.124,10.0.0.238,HTTP,1596,8109,26.16,47.94,lecture,admin,submit_assignment,Normal,0
2024-07-27 02:42:00,192.168.2.142,10.0.1.49,HTTPS,24581,14669,101.72,14.87,chat,admin,login,Port Scan,1
2024-11-08 13:02:00,192.168.1.209,10.0.1.234,WebRTC,10118,8828,29.05,171.51,lecture,teacher,login,Normal,0
2024-07-06 18:46:00,192.168.0.170,10.0.0.51,HTTP,8443,3264,4.65,15.81,chat,AI-assistant,stream,Normal,0
2024-06-25 00:09:00,192.168.2.78,10.0.0.110,HTTP,23605,19373,74.46,30.24,lecture,learner,discussion,Normal,0
2024-10-06 11:40:00,192.168.2.189,10.0.0.99,TCP,18770,5061,50.98,24.0,video,teacher,submit_assignment,Normal,0
2024-10-24 06:37:00,192.168.0.161,10.0.1.143,HTTP,3928,5267,21.78,19.19,quiz,learner,stream,Normal,0
2024-03-15 21:14:00,192.168.2.74,10.0.2.138,WebRTC,14751,436,112.4,195.28,lecture,learner,stream,Normal,0
2024-03-30 22:52:00,192.168.0.192,10.0.2.136,UDP,8092,10649,23.67,39.26,video,learner,login,Normal,0
2024-09-17 10:22:00,192.168.0.233,10.0.0.139,UDP,16282,8900,84.13,117.15,lecture,admin,submit_assignment,Normal,0
2024-10-11 15:36:00,192.168.2.177,10.0.1.198,TCP,5504,13098,21.91,26.01,chat,admin,submit_assignment,Normal,0
2024-10-17 08:32:00,192.168.2.110,10.0.1.113,UDP,17186,19855,41.98,38.87,video,learner,VR_interaction,Normal,0
2024-09-21 07:51:00,192.168.0.218,10.0.2.200,WebRTC,1254,314,18.0,63.68,video,admin,submit_assignment,Normal,0
2024-01-29 15:38:00,192.168.2.23,10.0.1.244,HTTP,8398,11689,22.12,173.2,VR-session,admin,login,Normal,0
2024-12-29 16:46:00,192.168.1.57,10.0.1.82,HTTPS,1697,6438,66.37,15.89,chat,teacher,discussion,Normal,0
2024-08-22 19:57:00,192.168.2.97,10.0.0.155,TCP,11706,14487,61.6,185.59,quiz,admin,login,Normal,0
2024-11-11 19:06:00,192.168.0.109,10.0.2.195,WebRTC,20149,19931,5.28,128.51,lecture,teacher,VR_interaction,Normal,0
2024-08-20 12:51:00,192.168.2.109,10.0.2.238,HTTPS,8433,1391,20.38,68.28,VR-session,admin,stream,Normal,0
2024-12-03 22:50:00,192.168.2.97,10.0.2.159,HTTPS,17747,7298,64.28,22.61,VR-session,admin,stream,Normal,0
2024-09-25 22:15:00,192.168.0.199,10.0.2.167,HTTP,15389,9706,117.35,182.33,quiz,learner,VR_interaction,Normal,0
2024-12-05 19:52:00,192.168.0.177,10.0.2.126,HTTP,3702,16242,27.29,140.5,lecture,admin,login,Normal,0
2024-04-16 06:39:00,192.168.1.59,10.0.1.244,HTTP,14220,12221,97.87,64.76,VR-session,teacher,VR_interaction,Normal,0
2024-12-22 19:59:00,192.168.1.49,10.0.2.67,UDP,23060,14156,13.77,84.83,quiz,AI-assistant,login,DDoS,1
2024-04-12 14:31:00,192.168.0.240,10.0.2.116,HTTP,10272,5762,50.93,43.94,video,admin,stream,Normal,0
2024-11-06 01:58:00,192.168.2.96,10.0.0.177,WebRTC,14795,8922,22.83,112.83,VR-session,admin,discussion,Normal,0
2024-11-27 22:26:00,192.168.1.142,10.0.2.169,WebRTC,16079,3326,18.9,162.32,VR-session,AI-assistant,login,Normal,0
2024-09-23 07:00:00,192.168.0.197,10.0.0.176,WebRTC,4948,17565,35.58,36.84,chat,admin,submit_assignment,Normal,0
